Unnamed: 0,OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,Unnamed: 14,PaymentMethod,OrderStatus,City,State,Country,SellerID,TotalAmount
96537,ORD0096538,28-04-2024,CUST014645,Aditya Reddy,P00045,Phone Tripod,Home & Kitchen,CoreTech,1,205.46,0.0,16.44,5.41,,Amazon Pay,Delivered,Austin,TX,United States,SELL01963,227.41030000000018
9584,ORD0009585,21-10-2024,CUST028151,Pooja Mehta,P00043,HDMI Cable 2m,Books,UrbanStyle,5,185.52,0.15,39.42,7.76,,UPI,Shipped,Indianapolis,IN,United States,SELL01500,837.4100000000002
96458,ORD0096459,26-12-2024,CUST015502,Karan Patel,P00002,Bluetooth Speaker,Sports & Outdoors,KiddoFun,2,196.21,0.0,70.64,3.74,,Credit Card,Shipped,San Francisco,CA,United States,SELL01740,468.29500000000036
93170,ORD0093171,25-01-2020,CUST019509,Vikas Gupta,P00005,Laptop Sleeve,Toys & Games,CoreTech,3,80.49,0.0,19.32,9.6,,Net Banking,Delivered,San Francisco,CA,United States,SELL01039,269.83619999999985
6029,ORD0006030,02-11-2024,CUST021175,Aman Patel,P00038,External HDD 2TB,Toys & Games,ReadMore,5,301.72,0.2,0.0,4.76,,Credit Card,Delivered,San Francisco,CA,United States,SELL01447,1216.8459999999995
64630,ORD0064631,11-10-2024,CUST030485,Aditya Gupta,P00044,Power Bank 20000mAh,Electronics,BrightLux,4,335.49,0.0,241.55,2.18,,Credit Card,Delivered,San Francisco,CA,United States,SELL00221,1585.8015000000007
2844,ORD0002845,30-10-2024,CUST024122,Sahil Mehta,P00003,Smartphone Case,Home & Kitchen,Zenith,4,117.57,0.2,18.81,4.82,,Net Banking,Returned,San Diego,CA,United States,SELL00336,400.23509999999953
14106,ORD0014107,31-05-2022,CUST032145,Vihaan Joshi,P00032,Board Game,Clothing,BrightLux,3,375.35,0.0,202.69,1.29,,Net Banking,Delivered,Fort Worth,TX,United States,SELL01985,1332.2700999999997
93987,ORD0093988,13-11-2021,CUST016897,Pooja Sharma,P00017,Electric Kettle,Clothing,BrightLux,3,489.45,0.05,0.0,13.97,,UPI,Shipped,Washington,DC,United States,SELL00682,1413.4206999999985
56400,ORD0056401,12-10-2021,CUST015454,Simran Joshi,P00013,Action Camera,Electronics,UrbanStyle,5,196.52,0.0,78.61,3.98,,Net Banking,Delivered,Phoenix,AZ,Canada,SELL00464,1065.0926000000009
19351,ORD0019352,01-04-2024,CUST008615,Arjun Joshi,P00013,Action Camera,Clothing,HomeEase,5,374.83,0.3,104.95,11.66,,Credit Card,Delivered,Los Angeles,CA,United States,SELL00094,1429.4292000000005
71612,ORD0071613,19-07-2022,CUST012299,Aarav Kapoor,P00030,Dress Shirt,Sports & Outdoors,CoreTech,4,197.7,0.05,60.1,0.86,,Credit Card,Delivered,San Francisco,CA,India,SELL00617,813.7612000000005
34708,ORD0034709,12-09-2024,CUST049477,Aman Verma,P00029,T-Shirt,Home & Kitchen,HomeEase,3,538.38,0.05,0.0,0.22,,Debit Card,Delivered,New York,NY,United States,SELL00434,1535.6304000000025
82045,ORD0082046,22-11-2023,CUST042001,Vikas Gupta,P00005,Laptop Sleeve,Clothing,HomeEase,2,295.62,0.1,0.0,11.92,,UPI,Delivered,Charlotte,NC,India,SELL01488,543.5421000000005
2813,ORD0002814,05-01-2023,CUST019253,Mohit Sharma,P00042,Projector Mini,Sports & Outdoors,CoreTech,4,223.01,0.15,0.0,12.39,,UPI,Shipped,Austin,TX,United States,SELL00729,774.1620000000001
53303,ORD0053304,19-06-2021,CUST027865,Mohit Kapoor,P00045,Phone Tripod,Books,NexPro,3,33.37,0.1,16.22,14.54,,Debit Card,Delivered,Dallas,TX,United States,SELL00022,118.43659999999998
29669,ORD0029670,16-10-2021,CUST033575,Anjali Sharma,P00005,Laptop Sleeve,Clothing,CoreTech,2,521.41,0.05,79.25,11.39,,Net Banking,Delivered,Indianapolis,IN,India,SELL01617,1080.2585000000017
72354,ORD0072355,15-09-2020,CUST014444,Neha Reddy,P00029,T-Shirt,Home & Kitchen,Apex,4,543.25,0.05,165.15,2.01,,Credit Card,Delivered,Charlotte,NC,United States,SELL01635,2232.649700000002
41970,ORD0041971,02-02-2023,CUST048091,Aman Joshi,P00022,Water Bottle,Sports & Outdoors,FitLife,5,391.24,0.0,97.81,5.63,,UPI,Delivered,Chicago,IL,United States,SELL00249,2059.3239000000026
48102,ORD0048103,08-01-2023,CUST032392,Priya Gupta,P00024,Yoga Mat,Sports & Outdoors,Zenith,2,420.88,0.05,95.96,1.23,,UPI,Delivered,Jacksonville,FL,Canada,SELL00448,898.6637000000003
42715,ORD0042716,15-09-2020,CUST017066,Rohit Verma,P00050,Novel Bestseller,Electronics,Zenith,5,371.55,0.0,222.93,12.44,,Debit Card,Delivered,Phoenix,AZ,India,SELL01136,2090.3896999999984
5505,ORD0005506,05-10-2021,CUST049982,Sunita Patel,P00034,Desk Organizer,Electronics,Zenith,5,415.86,0.25,124.76,3.59,,Amazon Pay,Returned,New York,NY,Canada,SELL01715,1689.2215000000026
69014,ORD0069015,02-12-2020,CUST001319,Neha Patel,P00034,Desk Organizer,Books,KiddoFun,4,222.59,0.1,64.11,5.74,,Amazon Pay,Delivered,San Diego,CA,India,SELL01469,872.6331999999991
18857,ORD0018858,24-03-2020,CUST022682,Arjun Reddy,P00020,Office Chair,Electronics,BrightLux,1,120.82,0.1,0.0,7.97,,Credit Card,Delivered,San Jose,CA,United States,SELL00280,117.83749999999988
51899,ORD0051900,14-05-2024,CUST043554,Vivaan Patel,P00030,Dress Shirt,Sports & Outdoors,KiddoFun,3,110.12,0.0,0.0,3.5,,UPI,Delivered,Indianapolis,IN,United Kingdom,SELL00305,334.64570000000026
98790,ORD0098791,06-09-2021,CUST016156,Sunita Kumar,P00038,External HDD 2TB,Sports & Outdoors,UrbanStyle,1,399.67,0.0,19.98,11.58,,Credit Card,Delivered,San Antonio,TX,India,SELL00946,431.0772000000003
75634,ORD0075635,20-08-2023,CUST010849,Pooja Gupta,P00044,Power Bank 20000mAh,Books,BrightLux,3,594.11,0.05,84.66,13.0,,Credit Card,Delivered,New York,NY,Australia,SELL01288,1792.6000999999992
2242,ORD0002243,10-10-2022,CUST018590,Aarav Reddy,P00027,Winter Jacket,Sports & Outdoors,Apex,5,487.59,0.05,185.28,0.73,,Credit Card,Delivered,Denver,CO,United States,SELL01072,2504.5744999999997
86243,ORD0086244,15-02-2022,CUST010974,Ritika Gupta,P00038,External HDD 2TB,Sports & Outdoors,FitLife,2,392.87,0.0,39.29,11.44,,Credit Card,Shipped,Columbus,OH,United States,SELL00812,835.5987000000006
92679,ORD0092680,02-03-2023,CUST046454,Sneha Joshi,P00006,Gaming Mouse,Toys & Games,ReadMore,3,531.63,0.0,0.0,7.25,,Cash on Delivery,Delivered,Los Angeles,CA,United States,SELL00054,1602.462900000001
42013,ORD0042014,12-08-2020,CUST025414,Aditya Singh,P00013,Action Camera,Electronics,HomeEase,5,474.26,0.0,189.7,0.92,,Debit Card,Delivered,Seattle,WA,United States,SELL01164,2564.354000000003
77689,ORD0077690,19-02-2023,CUST020279,Arjun Sharma,P00038,External HDD 2TB,Toys & Games,BrightLux,3,190.62,0.0,28.59,10.62,,UPI,Shipped,Dallas,TX,United States,SELL01620,611.1740999999998
91777,ORD0091778,24-09-2023,CUST026949,Rohit Mehta,P00021,Backpack,Clothing,HomeEase,2,71.54,0.25,8.58,0.83,,UPI,Delivered,Chicago,IL,United States,SELL01033,117.63199999999989
23355,ORD0023356,24-08-2023,CUST031354,Simran Kapoor,P00040,Microphone,Sports & Outdoors,CoreTech,2,224.93,0.1,32.39,0.3,,UPI,Delivered,New York,NY,United States,SELL00983,438.78559999999976
7889,ORD0007890,05-03-2024,CUST049520,Sunita Patel,P00016,Air Fryer,Sports & Outdoors,KiddoFun,4,154.69,0.15,26.3,2.55,,Credit Card,Delivered,Washington,DC,United States,SELL00650,556.5160000000006
69629,ORD0069630,18-09-2022,CUST004774,Rohit Gupta,P00025,Running Shoes,Home & Kitchen,Zenith,3,522.66,0.0,78.4,9.82,,Net Banking,Returned,Los Angeles,CA,United States,SELL00582,1655.166300000001
34706,ORD0034707,09-02-2021,CUST048328,Neha Kumar,P00028,Jeans,Sports & Outdoors,Apex,3,292.42,0.0,70.18,5.85,,Net Banking,Shipped,Austin,TX,United States,SELL01947,953.201399999999
53178,ORD0053179,14-10-2020,CUST038159,Karan Verma,P00011,Fitness Band,Home & Kitchen,NexPro,1,429.03,0.05,32.61,8.92,,Debit Card,Cancelled,Seattle,WA,India,SELL00692,448.80320000000023
68182,ORD0068183,25-01-2024,CUST027446,Sunita Joshi,P00008,4K Monitor,Sports & Outdoors,FitLife,5,209.96,0.1,170.07,6.01,,UPI,Delivered,Denver,CO,United States,SELL00802,1123.493199999999
38028,ORD0038029,15-09-2022,CUST021277,Kabir Gupta,P00006,Gaming Mouse,Sports & Outdoors,UrbanStyle,5,312.42,0.05,118.72,8.16,,Debit Card,Cancelled,Austin,TX,United States,SELL01341,1609.7743000000016
60550,ORD0060551,23-08-2021,CUST015576,Rohit Patel,P00026,Sunglasses,Sports & Outdoors,UrbanStyle,5,537.35,0.3,225.69,5.91,,Debit Card,Delivered,Chicago,IL,United States,SELL01937,2117.1341000000025
96436,ORD0096437,26-06-2020,CUST034835,Neha Gupta,P00028,Jeans,Electronics,FitLife,2,472.59,0.0,47.26,5.2,,Credit Card,Delivered,Austin,TX,United States,SELL01111,997.6881999999999
48137,ORD0048138,14-03-2022,CUST000941,Aditya Patel,P00043,HDMI Cable 2m,Books,HomeEase,2,501.65,0.05,47.66,0.11,,Credit Card,Shipped,Philadelphia,PA,India,SELL01770,1002.6437999999994
63255,ORD0063256,26-07-2021,CUST003000,Sunita Sharma,P00005,Laptop Sleeve,Clothing,Zenith,3,98.74,0.1,0.0,11.67,,Amazon Pay,Delivered,San Francisco,CA,United States,SELL00123,279.89840000000015
44923,ORD0044924,18-08-2023,CUST049346,Vikas Singh,P00044,Power Bank 20000mAh,Sports & Outdoors,Zenith,5,230.08,0.0,57.52,2.34,,Debit Card,Returned,Fort Worth,TX,United States,SELL00291,1211.8759999999984
92290,ORD0092291,26-03-2022,CUST015952,Anjali Singh,P00001,Wireless Earbuds,Home & Kitchen,Zenith,2,496.84,0.0,0.0,11.29,,Net Banking,Delivered,Fort Worth,TX,United States,SELL01884,1004.2846999999998
486,ORD0000487,05-02-2020,CUST005384,Sneha Verma,P00018,Vacuum Cleaner,Home & Kitchen,CoreTech,1,88.21,0.2,3.53,10.93,,Debit Card,Delivered,New York,NY,United States,SELL01458,84.70369999999997
9790,ORD0009791,22-03-2021,CUST020318,Simran Reddy,P00040,Microphone,Books,NexPro,3,105.18,0.0,56.8,2.41,,Credit Card,Delivered,Seattle,WA,Australia,SELL01581,374.1591999999999
20419,ORD0020420,04-01-2022,CUST001824,Neha Gupta,P00028,Jeans,Electronics,NexPro,4,201.35,0.05,38.26,2.83,,UPI,Delivered,Denver,CO,United States,SELL00690,806.3743000000005
70227,ORD0070228,30-11-2022,CUST025453,Karan Sharma,P00006,Gaming Mouse,Sports & Outdoors,BrightLux,4,531.2,0.0,254.98,7.86,,Credit Card,Shipped,Fort Worth,TX,United States,SELL01108,2388.218400000003
28391,ORD0028392,31-03-2022,CUST006551,Sneha Kapoor,P00030,Dress Shirt,Electronics,KiddoFun,2,480.39,0.0,115.29,2.7,,Credit Card,Pending,San Jose,CA,United States,SELL01993,1080.3818
29495,ORD0029496,07-10-2021,CUST032459,Mohit Verma,P00037,Router,Clothing,NexPro,5,202.32,0.2,40.46,12.82,,Cash on Delivery,Cancelled,San Antonio,TX,United States,SELL01195,861.2164999999992
42530,ORD0042531,27-04-2021,CUST041698,Ritika Joshi,P00023,Cookware Set,Toys & Games,Apex,1,328.07,0.0,16.4,2.05,,Credit Card,Delivered,Columbus,OH,United States,SELL01804,346.88250000000005
2627,ORD0002628,26-07-2023,CUST025166,Karan Mehta,P00043,HDMI Cable 2m,Home & Kitchen,ReadMore,2,596.2,0.0,59.62,14.65,,Debit Card,Delivered,Denver,CO,United States,SELL01139,1265.1553999999996
68502,ORD0068503,08-09-2023,CUST031380,Pooja Verma,P00002,Bluetooth Speaker,Electronics,KiddoFun,4,136.59,0.0,43.71,8.73,,UPI,Delivered,Fort Worth,TX,United States,SELL00461,598.0290000000006
98565,ORD0098566,16-12-2021,CUST049250,Rohit Kumar,P00045,Phone Tripod,Clothing,ReadMore,2,135.89,0.0,32.61,2.26,,Credit Card,Delivered,Dallas,TX,United States,SELL01665,306.7729000000004
73769,ORD0073770,24-07-2021,CUST004483,Simran Kumar,P00010,Smartwatch,Electronics,BrightLux,2,534.05,0.1,48.06,9.55,,Cash on Delivery,Shipped,Jacksonville,FL,United States,SELL00166,1017.0200999999989
79412,ORD0079413,02-09-2021,CUST030413,Kabir Verma,P00006,Gaming Mouse,Toys & Games,Zenith,5,195.61,0.1,70.42,3.16,,Credit Card,Shipped,San Antonio,TX,United States,SELL01751,955.2279000000018
8447,ORD0008448,15-05-2022,CUST011872,Mohit Verma,P00017,Electric Kettle,Toys & Games,KiddoFun,1,272.06,0.25,24.49,13.14,,Net Banking,Shipped,Phoenix,AZ,India,SELL00401,240.28670000000008
1319,ORD0001320,10-09-2024,CUST037674,Sahil Mehta,P00043,HDMI Cable 2m,Books,Apex,3,425.65,0.1,206.87,5.46,,UPI,Shipped,Denver,CO,United States,SELL00582,1360.7834000000005
28611,ORD0028612,10-01-2021,CUST005838,Vikas Gupta,P00015,Instant Pot,Clothing,ReadMore,5,255.85,0.0,102.34,3.88,,Amazon Pay,Delivered,New York,NY,India,SELL00906,1386.7989000000002
69473,ORD0069474,24-12-2023,CUST036056,Vikas Mehta,P00025,Running Shoes,Toys & Games,HomeEase,3,259.45,0.0,0.0,0.8,,Debit Card,Delivered,Charlotte,NC,United States,SELL00243,781.0126000000001
3967,ORD0003968,08-03-2020,CUST017975,Aarav Gupta,P00046,Car Charger,Books,Zenith,2,245.21,0.2,19.62,3.15,,Net Banking,Delivered,New York,NY,United States,SELL00648,417.6557000000002
94401,ORD0094402,15-08-2020,CUST033927,Rohit Sharma,P00011,Fitness Band,Toys & Games,CoreTech,5,35.61,0.0,21.37,5.33,,Debit Card,Delivered,Austin,TX,United States,SELL01370,203.05349999999999
2342,ORD0002343,19-09-2024,CUST044023,Sahil Gupta,P00034,Desk Organizer,Toys & Games,BrightLux,5,14.57,0.2,2.91,14.54,,Credit Card,Delivered,Phoenix,AZ,India,SELL00301,75.16589999999985
48082,ORD0048083,27-03-2023,CUST025937,Aman Mehta,P00027,Winter Jacket,Home & Kitchen,UrbanStyle,1,477.18,0.05,36.27,10.83,,Credit Card,Delivered,Indianapolis,IN,United States,SELL00179,500.11659999999944
2282,ORD0002283,14-01-2023,CUST043748,Sahil Patel,P00027,Winter Jacket,Sports & Outdoors,HomeEase,3,38.71,0.05,19.86,10.09,,UPI,Delivered,Phoenix,AZ,India,SELL00435,140.15090000000018
26334,ORD0026335,06-04-2022,CUST032634,Vivaan Joshi,P00037,Router,Books,Zenith,3,135.53,0.0,73.19,0.36,,Debit Card,Shipped,Denver,CO,United States,SELL00349,483.9116999999999
67509,ORD0067510,24-08-2024,CUST021778,Aman Kapoor,P00023,Cookware Set,Electronics,Apex,2,197.82,0.05,30.07,8.94,,Amazon Pay,Delivered,San Francisco,CA,India,SELL01793,414.74410000000034
42106,ORD0042107,23-06-2021,CUST027772,Vikas Kapoor,P00027,Winter Jacket,Toys & Games,KiddoFun,2,375.06,0.25,67.51,0.82,,Debit Card,Delivered,Seattle,WA,United States,SELL00262,634.9953999999996
44945,ORD0044946,09-10-2020,CUST044200,Aarav Gupta,P00047,Memory Card 128GB,Clothing,KiddoFun,4,314.38,0.25,47.16,12.51,,Credit Card,Delivered,Seattle,WA,India,SELL00025,998.3408999999996
3375,ORD0003376,29-11-2023,CUST019604,Pooja Kapoor,P00019,LED Desk Lamp,Books,UrbanStyle,5,425.58,0.05,101.08,5.27,,UPI,Delivered,Seattle,WA,United States,SELL01064,2128.759199999998
80537,ORD0080538,18-01-2022,CUST032619,Priya Kapoor,P00035,Desk Plant,Electronics,HomeEase,4,350.74,0.0,70.15,0.69,,Debit Card,Delivered,San Diego,CA,United States,SELL00770,1476.0207000000003
99628,ORD0099629,20-09-2020,CUST004331,Simran Mehta,P00041,Webcam Full HD,Toys & Games,FitLife,1,88.83,0.2,5.69,7.84,,Credit Card,Delivered,Philadelphia,PA,United States,SELL01156,85.55210000000005
76523,ORD0076524,15-09-2021,CUST009039,Pooja Kapoor,P00044,Power Bank 20000mAh,Electronics,Zenith,2,273.4,0.1,39.37,11.26,,Debit Card,Delivered,San Diego,CA,United States,SELL01765,542.1507999999998
43144,ORD0043145,25-05-2022,CUST015736,Neha Singh,P00023,Cookware Set,Home & Kitchen,Apex,5,246.58,0.15,83.84,4.33,,Credit Card,Delivered,Charlotte,NC,United States,SELL01973,1136.7188999999998
73518,ORD0073519,16-10-2021,CUST016599,Pooja Reddy,P00001,Wireless Earbuds,Sports & Outdoors,BrightLux,2,430.91,0.05,147.37,10.44,,Credit Card,Delivered,New York,NY,United Kingdom,SELL00899,977.5402999999985
46833,ORD0046834,21-01-2023,CUST002530,Vivaan Sharma,P00046,Car Charger,Clothing,CoreTech,4,202.16,0.1,36.39,4.15,,Credit Card,Shipped,New York,NY,Canada,SELL00044,769.0374000000005
37689,ORD0037690,22-07-2024,CUST006803,Vivaan Sharma,P00013,Action Camera,Toys & Games,CoreTech,4,433.39,0.1,78.01,6.0,,UPI,Delivered,Charlotte,NC,India,SELL00681,1646.8499000000002
85932,ORD0085933,02-02-2023,CUST035557,Ritika Patel,P00037,Router,Sports & Outdoors,Apex,3,110.98,0.1,23.97,6.54,,Debit Card,Cancelled,Charlotte,NC,United States,SELL01566,331.7001000000001
65919,ORD0065920,17-11-2022,CUST015921,Vivaan Kumar,P00032,Board Game,Home & Kitchen,NexPro,1,422.83,0.0,33.83,8.59,,Credit Card,Delivered,San Antonio,TX,United States,SELL00784,465.4816
87456,ORD0087457,20-06-2020,CUST031802,Mohit Gupta,P00028,Jeans,Home & Kitchen,Zenith,5,108.28,0.05,41.15,5.51,,UPI,Delivered,San Francisco,CA,India,SELL00186,562.0678999999998
55563,ORD0055564,30-10-2020,CUST042534,Aarav Joshi,P00026,Sunglasses,Home & Kitchen,HomeEase,4,599.32,0.05,113.87,6.85,,Amazon Pay,Delivered,Charlotte,NC,India,SELL01815,2396.313600000002
8610,ORD0008611,23-03-2023,CUST042274,Anjali Joshi,P00023,Cookware Set,Electronics,ReadMore,2,427.89,0.05,97.56,0.58,,Debit Card,Delivered,San Francisco,CA,India,SELL01037,912.9750000000001
15038,ORD0015039,02-10-2022,CUST033827,Sunita Singh,P00024,Yoga Mat,Clothing,BrightLux,5,351.01,0.05,133.38,5.34,,Net Banking,Shipped,Washington,DC,Canada,SELL00096,1805.9525999999983
81450,ORD0081451,19-09-2021,CUST023863,Karan Patel,P00012,Noise Cancelling Headphones,Toys & Games,KiddoFun,5,566.5,0.0,141.62,12.9,,Net Banking,Delivered,Dallas,TX,United States,SELL01577,2985.1607999999983
3772,ORD0003773,28-07-2021,CUST021816,Kabir Reddy,P00013,Action Camera,Electronics,ReadMore,3,31.35,0.0,4.7,5.03,,Debit Card,Delivered,San Francisco,CA,United States,SELL00315,102.5992
61513,ORD0061514,25-02-2024,CUST035598,Arjun Patel,P00029,T-Shirt,Electronics,BrightLux,5,321.48,0.0,80.37,2.41,,Debit Card,Delivered,Chicago,IL,United States,SELL01702,1693.5885999999987
83824,ORD0083825,03-09-2021,CUST041865,Neha Verma,P00015,Instant Pot,Home & Kitchen,Zenith,2,319.71,0.05,109.34,6.7,,Debit Card,Delivered,Los Angeles,CA,India,SELL01612,725.6799999999997
35302,ORD0035303,26-06-2020,CUST048340,Sneha Kapoor,P00049,Children's Book,Clothing,CoreTech,3,156.54,0.15,71.85,11.3,,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL00820,477.7962000000007
43971,ORD0043972,09-09-2021,CUST034804,Aditya Reddy,P00010,Smartwatch,Sports & Outdoors,KiddoFun,3,274.92,0.05,39.18,5.89,,Debit Card,Shipped,Jacksonville,FL,Canada,SELL01078,829.1688999999991
56364,ORD0056365,13-08-2021,CUST012413,Aditya Patel,P00036,Smart Light Bulb,Books,FitLife,3,299.58,0.05,42.69,5.26,,Debit Card,Pending,Los Angeles,CA,United States,SELL01846,902.7968
91010,ORD0091011,22-09-2021,CUST023596,Mohit Joshi,P00044,Power Bank 20000mAh,Sports & Outdoors,CoreTech,3,292.58,0.0,43.89,11.66,,Net Banking,Delivered,San Diego,CA,United States,SELL00713,932.3377999999992
95881,ORD0095882,23-09-2024,CUST037540,Priya Kumar,P00007,Mechanical Keyboard,Clothing,FitLife,2,578.38,0.0,0.0,1.47,,Cash on Delivery,Delivered,Philadelphia,PA,India,SELL01046,1160.9125999999994
58942,ORD0058943,28-09-2022,CUST027472,Neha Joshi,P00012,Noise Cancelling Headphones,Clothing,Apex,3,23.95,0.3,4.02,9.85,,Credit Card,Delivered,Dallas,TX,United States,SELL00449,68.79829999999994
55075,ORD0055076,30-12-2022,CUST012973,Sunita Singh,P00039,Graphic Tablet,Home & Kitchen,NexPro,1,584.91,0.1,94.76,2.02,,Amazon Pay,Delivered,San Jose,CA,United States,SELL01108,625.8649999999993
88187,ORD0088188,17-06-2023,CUST039433,Kabir Joshi,P00012,Noise Cancelling Headphones,Sports & Outdoors,CoreTech,4,114.95,0.0,82.76,9.29,,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL01065,551.1790999999994
61538,ORD0061539,02-06-2021,CUST012318,Aarav Sharma,P00030,Dress Shirt,Electronics,KiddoFun,3,54.25,0.25,6.1,8.86,,Debit Card,Delivered,Jacksonville,FL,United States,SELL01604,138.94720000000018
50833,ORD0050834,20-03-2024,CUST025413,Vivaan Kapoor,P00042,Projector Mini,Books,NexPro,1,136.68,0.05,15.58,10.82,,Credit Card,Delivered,Houston,TX,United States,SELL01452,156.71779999999998
85023,ORD0085024,01-05-2021,CUST002166,Simran Gupta,P00008,4K Monitor,Clothing,ReadMore,1,570.24,0.1,61.59,10.5,,Credit Card,Pending,San Antonio,TX,United States,SELL01533,585.5156999999998
37051,ORD0037052,20-11-2021,CUST000572,Aditya Sharma,P00002,Bluetooth Speaker,Sports & Outdoors,HomeEase,3,539.78,0.0,129.55,7.04,,Debit Card,Delivered,Phoenix,AZ,India,SELL00021,1755.3987999999983
95674,ORD0095675,08-02-2024,CUST017733,Mohit Reddy,P00018,Vacuum Cleaner,Electronics,Apex,4,185.04,0.05,0.0,7.91,,Net Banking,Delivered,Houston,TX,United States,SELL01948,712.0843999999996
21172,ORD0021173,07-02-2024,CUST021201,Vikas Sharma,P00049,Children's Book,Clothing,UrbanStyle,1,249.55,0.05,11.85,12.43,,Credit Card,Delivered,Philadelphia,PA,United States,SELL00747,261.26059999999984
17624,ORD0017625,20-11-2020,CUST024766,Aman Kumar,P00007,Mechanical Keyboard,Sports & Outdoors,Apex,4,243.46,0.0,175.29,11.29,,Credit Card,Delivered,New York,NY,United Kingdom,SELL01291,1156.9672999999989
73254,ORD0073255,21-01-2021,CUST036847,Vihaan Kumar,P00048,Wireless Charger,Books,Apex,4,116.56,0.05,35.43,13.2,,Debit Card,Delivered,Columbus,OH,United States,SELL00509,490.3508000000001
85149,ORD0085150,26-01-2020,CUST025026,Priya Sharma,P00020,Office Chair,Clothing,Zenith,5,588.72,0.25,110.39,14.45,,UPI,Returned,Charlotte,NC,United States,SELL00146,2331.345200000001
93417,ORD0093418,21-09-2022,CUST049384,Mohit Gupta,P00025,Running Shoes,Sports & Outdoors,FitLife,4,278.9,0.05,52.99,8.91,,UPI,Delivered,Seattle,WA,United States,SELL01165,1121.9486000000004
62633,ORD0062634,10-09-2020,CUST023951,Arjun Mehta,P00020,Office Chair,Home & Kitchen,BrightLux,3,521.58,0.15,66.5,1.6,,Credit Card,Delivered,Jacksonville,FL,United States,SELL01936,1398.4978000000003
76682,ORD0076683,01-05-2023,CUST039693,Priya Mehta,P00019,LED Desk Lamp,Clothing,Apex,3,420.88,0.2,50.51,0.65,,Amazon Pay,Delivered,Chicago,IL,United Kingdom,SELL00331,1063.9708
90529,ORD0090530,31-10-2024,CUST028270,Vikas Mehta,P00028,Jeans,Electronics,NexPro,2,527.45,0.05,80.17,3.84,,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01700,1087.0782000000013
49786,ORD0049787,18-06-2021,CUST015247,Sahil Joshi,P00004,USB-C Charger,Toys & Games,UrbanStyle,5,416.21,0.1,93.65,8.69,,Credit Card,Delivered,Chicago,IL,United Kingdom,SELL01235,1975.3251999999993
8358,ORD0008359,27-07-2022,CUST020374,Kabir Reddy,P00009,Portable SSD 1TB,Home & Kitchen,NexPro,4,365.39,0.1,236.77,2.53,,Amazon Pay,Delivered,Denver,CO,United States,SELL01000,1554.8613
54867,ORD0054868,19-07-2022,CUST029364,Aarav Verma,P00025,Running Shoes,Toys & Games,UrbanStyle,1,256.55,0.2,16.42,8.76,,Credit Card,Delivered,San Jose,CA,India,SELL01800,228.95039999999983
19887,ORD0019888,20-08-2022,CUST017638,Anjali Mehta,P00015,Instant Pot,Sports & Outdoors,FitLife,3,524.93,0.15,160.63,5.49,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01924,1504.5127000000007
10090,ORD0010091,01-02-2022,CUST000002,Arjun Singh,P00028,Jeans,Toys & Games,KiddoFun,5,139.7,0.1,50.29,10.46,,Credit Card,Delivered,Los Angeles,CA,United States,SELL01679,689.6380000000004
61236,ORD0061237,20-10-2023,CUST037057,Vihaan Kumar,P00015,Instant Pot,Electronics,NexPro,3,73.61,0.25,19.87,4.82,,Amazon Pay,Delivered,Los Angeles,CA,India,SELL00540,190.85800000000003
47824,ORD0047825,25-05-2023,CUST043772,Anjali Sharma,P00028,Jeans,Books,HomeEase,1,186.34,0.05,8.85,9.29,,Credit Card,Delivered,San Jose,CA,United States,SELL01729,195.5874
70090,ORD0070091,20-07-2024,CUST006900,Aarav Joshi,P00048,Wireless Charger,Sports & Outdoors,ReadMore,4,598.0,0.0,0.0,4.53,,Debit Card,Delivered,Houston,TX,United States,SELL01489,2391.710399999999
56366,ORD0056367,18-09-2020,CUST041233,Vikas Reddy,P00007,Mechanical Keyboard,Clothing,NexPro,5,587.46,0.05,223.23,6.39,,Net Banking,Delivered,San Diego,CA,United States,SELL01884,3021.394199999998
15934,ORD0015935,05-03-2021,CUST020150,Kabir Mehta,P00028,Jeans,Home & Kitchen,CoreTech,5,264.16,0.1,0.0,12.52,,Credit Card,Shipped,Washington,DC,India,SELL00315,1203.4280000000008
88879,ORD0088880,04-08-2020,CUST047385,Sneha Verma,P00035,Desk Plant,Sports & Outdoors,KiddoFun,2,356.89,0.05,122.06,7.51,,Debit Card,Delivered,San Diego,CA,Canada,SELL00349,811.0116000000012
68085,ORD0068086,14-02-2021,CUST019460,Mohit Patel,P00050,Novel Bestseller,Sports & Outdoors,CoreTech,1,295.06,0.05,14.02,11.63,,Credit Card,Returned,Los Angeles,CA,United States,SELL01106,305.6051999999996
10924,ORD0010925,22-04-2022,CUST044646,Simran Reddy,P00031,Kids Toy Car,Books,KiddoFun,2,545.14,0.0,0.0,14.51,,Amazon Pay,Delivered,San Francisco,CA,United States,SELL01195,1100.9964999999993
